[1, 5, 5, 6, 10, 10, 10, 12, 12, 15, 30, 30, 30, 60, 60],
[1, 5, 5, 6, 10, 10, 10, 12, 12, 15, 60, 60, 90, 90, 90],
[1, 5, 5, 6, 10, 12, 12, 15, 20, 20, 20, 20, 20, 30, 60],
[1, 5, 5, 6, 10, 12, 12, 15, 20, 30, 40, 60, 60, 60, 120],
[1, 5, 5, 8, 8, 9, 10, 12, 36, 90, 90, 120, 180, 180, 180],
[1, 5, 5, 8, 8, 10, 12, 24, 24, 45, 120, 120, 180, 180, 180],
[1, 5, 5, 8, 8, 30, 36, 45, 60, 80, 240, 240, 360, 360, 360],
[1, 5, 5, 9, 10, 10, 10, 12, 18, 60, 60, 90, 90, 90, 180],
[1, 5, 5, 9, 10, 10, 12, 18, 80, 180, 180, 240, 360, 360, 360],
[1, 5, 5, 9, 10, 12, 18, 20, 30, 40, 120, 120, 180, 180, 180],
[1, 5, 5, 9, 12, 18, 20, 20, 20, 60, 60, 60, 60, 90, 90],
[1, 5, 5, 9, 12, 18, 20, 20, 20, 90, 90, 120, 180, 180, 180],
[1, 5, 5, 10, 10, 10, 18, 18, 24, 45, 120, 120, 180, 180, 180],
[1, 5, 5, 10, 15, 18, 18, 20, 24, 40, 120, 120, 180, 180, 180],
[1, 5, 5, 10, 20, 24, 28, 42, 70, 105, 280, 280, 420, 420, 420],
[1, 5, 5, 14, 14, 15, 21, 21, 30, 105, 105, 140, 210, 210, 210],
[1, 5, 5, 18, 20, 36, 40, 45, 48, 80, 240, 240, 360, 360, 360],
[1, 5, 5, 20, 20, 24, 28, 35, 42, 120, 280, 280, 420, 420, 420],
[1, 5, 5, 20, 24, 28, 35, 42, 280, 480, 1120, 1120, 1680, 1680, 1680],
[1, 5, 5, 24, 28, 30, 30, 42, 60, 105, 280, 280, 420, 420, 420],
[1, 5, 6, 10, 10, 12, 12, 15, 15, 20, 20, 30, 30, 60, 60],
[1, 5, 6, 12, 12, 12, 15, 15, 16, 20, 80, 80, 120, 120, 120],
[1, 5, 8, 8, 8, 9, 15, 24, 30, 40, 120, 120, 180, 180, 180],
[1, 5, 8, 8, 8, 10, 15, 15, 16, 24, 80, 80, 120, 120, 120],
[1, 5, 8, 8, 8, 12, 12, 12, 15, 15, 30, 40, 60, 60, 60],
[1, 5, 8, 8, 9, 15, 16, 20, 72, 90, 240, 240, 360, 360, 360],
[1, 5, 8, 8, 10, 12, 15, 15, 24, 24, 40, 60, 60, 60, 120],
[1, 5, 9, 10, 10, 12, 18, 20, 20, 30, 45, 60, 90, 90, 90],
[1, 5, 9, 10, 10, 12, 18, 20, 20, 45, 120, 120, 180, 180, 180],
[1, 5, 9, 15, 16, 16, 16, 40, 60, 90, 240, 240, 360, 360, 360],
[1, 6, 6, 6, 6, 6, 7, 7, 8, 21, 56, 56, 84, 84, 84],
[1, 6, 6, 6, 6, 6, 7, 7, 9, 9, 42, 42, 63, 63, 63],
[1, 6, 6, 6, 6, 6, 12, 15, 15, 15, 20, 20, 30, 30, 60],
[1, 6, 6, 6, 8, 15, 15, 15, 24, 24, 40, 60, 60, 60, 120],
[1, 6, 6, 7, 7, 7, 24, 24, 28, 42, 56, 84, 84, 84, 168],
[1, 6, 6, 7, 7, 9, 18, 36, 72, 168, 168, 252, 252, 252, 504],
[1, 6, 6, 7, 10, 12, 20, 28, 30, 105, 105, 140, 210, 210, 210],
[1, 6, 6, 8, 12, 12, 15, 15, 15, 30, 40, 60, 60, 60, 120],
[1, 6, 6, 9, 9, 10, 12, 15, 36, 40, 120, 120, 180, 180, 180],
[1, 6, 6, 9, 9, 12, 20, 20, 36, 45, 60, 90, 90, 90, 180],
[1, 6, 6, 9, 15, 20, 20, 36, 45, 60, 90, 90, 90, 180, 180],
[1, 6, 6, 14, 21, 28, 42, 42, 54, 189, 189, 252, 378, 378, 378],
[1, 6, 6, 15, 15, 15, 20, 20, 24, 24, 30, 60, 60, 60, 120],
[1, 6, 7, 7, 7, 8, 12, 14, 28, 28, 42, 56, 84, 84, 84],
[1, 6, 7, 7, 9, 9, 12, 21, 63, 63, 84, 126, 126, 126, 252],
[1, 6, 7, 8, 12, 14, 21, 21, 28, 42, 56, 84, 84, 84, 168],
[1, 6, 9, 9, 12, 14, 21, 28, 42, 84, 84, 84, 84, 126, 126],
[1, 6, 9, 9, 12, 14, 21, 28, 42, 126, 126, 168, 252, 252, 252],
[1, 6, 9, 9, 12, 14, 21, 28, 84, 84, 126, 126, 126, 252, 252],
[1, 6, 10, 10, 10, 10, 12, 12, 15, 15, 15, 20, 30, 30, 60],
[1, 6, 12, 12, 15, 18, 20, 70, 126, 315, 315, 420, 630, 630, 630],
[1, 6, 14, 15, 21, 24, 30, 35, 40, 120, 280, 280, 420, 420, 420],
[1, 7, 7, 7, 14, 14, 16, 24, 42, 112, 112, 168, 168, 168, 336],
[1, 7, 7, 8, 8, 14, 18, 24, 42, 63, 168, 168, 252, 252, 252],
[1, 7, 7, 8, 8, 18, 21, 24, 112, 252, 252, 336, 504, 504, 504],
[1, 7, 7, 8, 8, 28, 30, 42, 70, 105, 280, 280, 420, 420, 420],
[1, 7, 7, 8, 10, 10, 15, 70, 84, 84, 280, 280, 420, 420, 420],
[1, 7, 7, 8, 21, 24, 32, 42, 48, 168, 168, 224, 336, 336, 336],
[1, 7, 7, 9, 10, 10, 14, 18, 45, 90, 210, 210, 315, 315, 315],
[1, 7, 7, 10, 20, 24, 30, 40, 70, 105, 280, 280, 420, 420, 420],
[1, 7, 7, 12, 12, 14, 21, 48, 96, 224, 224, 336, 336, 336, 672],
[1, 7, 7, 14, 16, 21, 24, 28, 28, 112, 112, 168, 168, 168, 336],
[1, 7, 7, 14, 16, 21, 24, 28, 56, 56, 84, 112, 168, 168, 168],
[1, 7, 7, 14, 16, 21, 24, 28, 56, 84, 224, 224, 336, 336, 336],
[1, 7, 7, 14, 16, 21, 24, 28, 196, 336, 784, 784, 1176, 1176, 1176],
[1, 7, 7, 14, 16, 21, 24, 56, 84, 84, 112, 112, 112, 168, 168],
[1, 7, 7, 14, 18, 18, 24, 28, 28, 63, 168, 168, 252, 252, 252],
[1, 7, 7, 15, 20, 24, 42, 56, 60, 210, 210, 280, 420, 420, 420],
[1, 7, 7, 15, 20, 24, 60, 70, 210, 210, 280, 420, 420, 420, 840],
[1, 7, 7, 15, 30, 30, 40, 42, 84, 84, 280, 280, 420, 420, 420],
[1, 7, 7, 16, 21, 24, 28, 42, 56, 84, 84, 84, 168, 168, 168],
[1, 7, 7, 16, 21, 24, 28, 56, 84, 126, 336, 336, 504, 504, 504],
[1, 7, 7, 16, 21, 24, 42, 56, 168, 168, 224, 336, 336, 336, 672],
[1, 7, 7, 20, 21, 30, 36, 42, 140, 140, 420, 420, 630, 630, 630],
[1, 7, 8, 8, 8, 18, 21, 28, 36, 63, 168, 168, 252, 252, 252],
[1, 7, 8, 8, 18, 21, 24, 28, 28, 63, 168, 168, 252, 252, 252],
[1, 7, 8, 8, 21, 21, 28, 30, 84, 210, 210, 280, 420, 420, 420],
[1, 7, 8, 12, 15, 21, 24, 70, 120, 240, 560, 560, 840, 840, 840],
[1, 7, 10, 10, 15, 40, 40, 42, 56, 105, 280, 280, 420, 420, 420],
[1, 7, 10, 10, 20, 21, 28, 30, 30, 35, 140, 140, 210, 210, 210],
[1, 7, 10, 12, 12, 14, 15, 21, 60, 140, 140, 210, 210, 210, 420],
[1, 7, 10, 15, 15, 15, 20, 21, 28, 105, 105, 140, 210, 210, 210],
[1, 7, 12, 12, 14, 15, 20, 21, 60, 120, 280, 280, 420, 420, 420],
[1, 7, 12, 12, 14, 15, 21, 140, 240, 560, 560, 840, 840, 840, 1680],
[1, 7, 12, 15, 20, 21, 24, 40, 42, 120, 280, 280, 420, 420, 420],
[1, 7, 14, 14, 14, 16, 21, 21, 24, 28, 112, 112, 168, 168, 168],
[1, 7, 14, 16, 21, 24, 28, 63, 224, 504, 504, 672, 1008, 1008, 1008],
[1, 7, 15, 15, 18, 20, 24, 30, 210, 360, 840, 840, 1260, 1260, 1260],
[1, 7, 15, 16, 20, 21, 28, 112, 140, 210, 560, 560, 840, 840, 840],
[1, 7, 15, 16, 20, 28, 35, 56, 168, 210, 560, 560, 840, 840, 840],
[1, 7, 20, 20, 21, 28, 35, 40, 70, 210, 210, 280, 420, 420, 420],
[1, 7, 20, 20, 21, 28, 40, 42, 56, 105, 280, 280, 420, 420, 420],
[1, 7, 20, 20, 21, 28, 40, 70, 105, 280, 280, 420, 420, 420, 840],
[1, 8, 8, 8, 8, 21, 21, 21, 24, 42, 56, 84, 84, 84, 168],
[1, 8, 8, 8, 9, 10, 15, 20, 24, 45, 120, 120, 180, 180, 180],
[1, 8, 8, 14, 21, 28, 30, 35, 70, 105, 280, 280, 420, 420, 420],
[1, 8, 8, 14, 30, 35, 35, 42, 56, 105, 280, 280, 420, 420, 420],
[1, 8, 8, 15, 15, 25, 36, 50, 200, 450, 450, 600, 900, 900, 900],
[1, 8, 8, 15, 35, 36, 45, 70, 280, 630, 630, 840, 1260, 1260, 1260],
[1, 8, 8, 20, 25, 36, 45, 50, 180, 225, 600, 600, 900, 900, 900],
[1, 8, 8, 21, 30, 35, 56, 63, 280, 630, 630, 840, 1260, 1260, 1260],
[1, 8, 8, 21, 30, 35, 70, 84, 105, 168, 210, 280, 420, 420, 420],
[1, 8, 9, 9, 18, 21, 24, 84, 84, 112, 336, 336, 504, 504, 504],
[1, 8, 9, 21, 42, 48, 63, 112, 168, 168, 252, 336, 504, 504, 504],
[1, 8, 12, 12, 21, 42, 63, 63, 72, 112, 336, 336, 504, 504, 504],
[1, 8, 15, 15, 24, 30, 40, 45, 60, 72, 240, 240, 360, 360, 360],
[1, 8, 15, 20, 20, 24, 28, 35, 70, 105, 280, 280, 420, 420, 420],
[1, 8, 21, 21, 36, 45, 84, 126, 140, 360, 840, 840, 1260, 1260, 1260],
[1, 9, 9, 9, 30, 30, 40, 80, 216, 270, 720, 720, 1080, 1080, 1080],
[1, 9, 9, 10, 12, 12, 15, 18, 30, 40, 120, 120, 180, 180, 180],
[1, 9, 9, 10, 12, 40, 45, 60, 72, 72, 120, 180, 180, 180, 360],
[1, 9, 9, 12, 12, 14, 21, 28, 72, 168, 168, 252, 252, 252, 504],
[1, 9, 9, 12, 12, 15, 18, 20, 20, 90, 90, 120, 180, 180, 180],
[1, 9, 9, 12, 12, 18, 20, 20, 30, 45, 60, 90, 90, 90, 180],
[1, 9, 9, 12, 12, 18, 20, 20, 45, 120, 120, 180, 180, 180, 360],
[1, 9, 9, 12, 12, 18, 25, 60, 200, 450, 450, 600, 900, 900, 900],
[1, 9, 9, 12, 12, 18, 50, 60, 75, 100, 300, 300, 450, 450, 450],
[1, 9, 9, 12, 14, 21, 28, 168, 288, 672, 672, 1008, 1008, 1008, 2016],
[1, 9, 9, 14, 16, 21, 28, 36, 112, 112, 336, 336, 504, 504, 504],
[1, 9, 9, 14, 18, 18, 28, 36, 42, 63, 84, 126, 126, 126, 252],
[1, 9, 9, 14, 18, 18, 28, 36, 63, 168, 168, 252, 252, 252, 504],
[1, 9, 9, 14, 18, 21, 24, 90, 280, 630, 630, 840, 1260, 1260, 1260],
[1, 9, 9, 14, 21, 30, 35, 90, 105, 315, 315, 420, 630, 630, 630],
[1, 9, 9, 14, 24, 27, 28, 108, 336, 756, 756, 1008, 1512, 1512, 1512],
[1, 9, 9, 14, 28, 30, 84, 90, 105, 126, 420, 420, 630, 630, 630],
[1, 9, 9, 16, 16, 30, 45, 60, 180, 180, 240, 360, 360, 360, 720],
[1, 9, 9, 16, 16, 36, 45, 48, 90, 240, 240, 360, 360, 360, 720],
[1, 9, 9, 16, 16, 45, 90, 120, 120, 180, 240, 360, 360, 360, 720],
[1, 9, 9, 16, 21, 36, 42, 56, 84, 252, 252, 336, 504, 504, 504],
[1, 9, 9, 16, 21, 36, 56, 84, 126, 336, 336, 504, 504, 504, 1008],
[1, 9, 9, 16, 21, 36, 56, 126, 168, 168, 252, 336, 504, 504, 504],
[1, 9, 9, 18, 18, 20, 20, 30, 108, 135, 360, 360, 540, 540, 540],
[1, 9, 9, 18, 20, 20, 27, 72, 240, 540, 540, 720, 1080, 1080, 1080],
[1, 9, 9, 18, 20, 20, 30, 36, 36, 36, 45, 90, 90, 90, 180],
[1, 9, 9, 20, 20, 21, 36, 360, 420, 420, 630, 840, 1260, 1260, 1260],
[1, 9, 9, 20, 20, 27, 54, 144, 216, 240, 720, 720, 1080, 1080, 1080],
[1, 9, 9, 20, 20, 30, 36, 45, 54, 180, 180, 270, 270, 270, 540],
[1, 9, 9, 20, 20, 30, 36, 54, 90, 135, 360, 360, 540, 540, 540],
[1, 9, 9, 20, 20, 30, 45, 72, 108, 108, 360, 360, 540, 540, 540],
[1, 9, 9, 20, 20, 36, 45, 54, 240, 540, 540, 720, 1080, 1080, 1080],
[1, 9, 9, 20, 21, 30, 36, 60, 70, 180, 420, 420, 630, 630, 630],
[1, 9, 9, 24, 40, 45, 80, 90, 144, 180, 240, 360, 360, 360, 720],
[1, 9, 9, 36, 40, 45, 54, 80, 240, 240, 720, 720, 1080, 1080, 1080],
[1, 9, 10, 12, 15, 15, 18, 18, 24, 40, 120, 120, 180, 180, 180],
