(1, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 29, 58, 145, 348, 1305, 1450, 26100)
(1, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 29, 58, 145, 435, 522, 1740, 5220)
(1, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 29, 58, 150, 290, 1350, 78300, 78300)
(1, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 29, 58, 150, 300, 870, 13050, 26100)
(1, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 29, 58, 174, 290, 290, 5220, 5220)
(1, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 29, 58, 174, 290, 348, 522, 5220)
(1, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 29, 58, 180, 270, 290, 1566, 15660)
(1, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 29, 58, 232, 232, 232, 1044, 2088)
(1, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 29, 60, 135, 232, 696, 1080, 31320)
(1, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 29, 60, 145, 261, 270, 1566, 15660)
(1, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 29, 60, 162, 162, 2610, 7830, 46980)
(1, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 29, 64, 96, 1044, 1856, 1856, 16704)
(1, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 29, 72, 80, 450, 4176, 20880, 104400)
(1, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 29, 72, 80, 464, 1740, 6960, 20880)
(1, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 29, 72, 87, 232, 348, 696, 2088)
(1, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 29, 72, 108, 135, 232, 696, 31320)
(1, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 29, 75, 90, 150, 348, 2175, 26100)
(1, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 29, 75, 90, 162, 324, 435, 234900)
(1, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 29, 87, 87, 108, 522, 1566, 3132)
(1, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 29, 87, 87, 116, 290, 522, 5220)
(1, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 30, 54, 116, 261, 2610, 7830, 15660)
(1, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 30, 54, 116, 290, 783, 870, 15660)
(1, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 30, 58, 87, 870, 870, 5220, 5220)
(1, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 30, 58, 87, 870, 1044, 1450, 26100)
(1, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 30, 58, 90, 300, 2175, 4350, 26100)
(1, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 30, 60, 81, 725, 19575, 117450, 234900)
(1, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 30, 60, 87, 216, 1160, 6264, 31320)
(1, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 30, 60, 120, 120, 261, 1160, 10440)
(1, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 30, 72, 72, 180, 261, 1160, 10440)
(1, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 32, 48, 87, 2088, 2784, 2784, 8352)
(1, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 32, 48, 96, 261, 348, 928, 8352)
(1, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 36, 40, 87, 270, 1160, 6264, 31320)
(1, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 36, 40, 90, 216, 783, 3480, 31320)
(1, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 36, 40, 90, 261, 360, 1160, 10440)
(1, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 36, 45, 72, 120, 261, 1160, 10440)
(1, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 36, 58, 58, 87, 174, 290, 5220)
(1, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 40, 40, 60, 270, 783, 3480, 31320)
(1, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 40, 54, 58, 60, 2088, 31320, 31320)
(1, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 10, 18, 36, 216, 360, 783, 3480, 31320)
(1, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 10, 18, 36, 261, 261, 870, 2610, 5220)
(1, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 10, 18, 36, 261, 290, 522, 1305, 5220)
(1, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 10, 18, 36, 261, 360, 360, 1160, 10440)
(1, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 10, 18, 40, 80, 240, 522, 2320, 20880)
(1, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 10, 18, 45, 58, 300, 2175, 4350, 26100)
(1, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 10, 20, 27, 243, 2175, 58725, 352350, 704700)
(1, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 10, 20, 27, 261, 648, 3480, 18792, 93960)
(1, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 10, 20, 27, 360, 360, 783, 3480, 31320)
(1, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 10, 20, 29, 87, 174, 174, 870, 1740)
(1, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 10, 20, 30, 72, 120, 261, 1160, 10440)
(1, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 10, 20, 30, 87, 87, 290, 870, 1740)
(1, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 10, 20, 40, 40, 90, 261, 1160, 10440)
(1, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 10, 24, 24, 60, 90, 261, 1160, 10440)
(1, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 10, 24, 27, 36, 360, 783, 3480, 31320)
(1, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 10, 29, 29, 29, 58, 203, 2436, 12180)
(1, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 12, 15, 24, 40, 90, 261, 1160, 10440)
(1, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 12, 20, 20, 24, 72, 261, 1160, 10440)
(1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 7, 31, 31, 310, 1953, 19530, 39060)
(1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 7, 31, 31, 315, 1302, 19530, 39060)
(1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 9, 10, 81, 725, 19575, 117450, 234900)
(1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 9, 10, 87, 216, 1160, 6264, 31320)
(1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 9, 10, 120, 120, 261, 1160, 10440)
(2, 2, 2, 3, 3, 7, 21, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 58, 522, 10962)
(2, 2, 2, 3, 3, 9, 9, 29, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 145, 2610)
(2, 2, 2, 4, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 10, 15, 84, 116, 10150, 182700)
(2, 2, 2, 6, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 21, 29, 261, 1218, 2088, 14616)
(2, 2, 2, 6, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 24, 29, 54, 70, 5481, 219240)
(2, 2, 2, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 9, 10, 15, 15, 261, 1160, 10440)
(2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 7, 49, 372, 868, 3038, 9114, 18228)
(2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 7, 49, 372, 1078, 1302, 66836, 200508)
(2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 7, 62, 84, 217, 868, 1302, 2604)
(2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 7, 62, 84, 279, 372, 558, 7812)
(2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 7, 62, 93, 154, 372, 9548, 28644)
(2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 7, 62, 124, 126, 217, 252, 7812)
(2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 7, 72, 72, 186, 310, 4200, 390600)
(2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 8, 15, 40, 90, 261, 1160, 10440)
(2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 8, 16, 31, 62, 1488, 1488, 1488)
(2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 8, 20, 20, 72, 261, 1160, 10440)
(2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 10, 10, 36, 155, 279, 372, 5580)
(2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 10, 10, 40, 72, 261, 1160, 10440)
(2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 5, 18, 108, 108, 124, 310, 16740)
(2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 5, 20, 36, 155, 279, 372, 5580)
(2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 5, 20, 40, 72, 261, 1160, 10440)
(2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 5, 27, 29, 36, 1044, 15660, 15660)
(2, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 8, 40, 87, 435, 870, 3480, 3480)
(2, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 8, 40, 87, 580, 580, 1160, 3480)
(2, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 8, 40, 90, 270, 783, 3480, 31320)
(2, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 8, 48, 60, 144, 522, 2320, 20880)
(2, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 8, 50, 54, 232, 783, 1160, 156600)
(2, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 8, 54, 58, 90, 2088, 31320, 31320)
(2, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 8, 58, 58, 87, 232, 232, 3480)
(2, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 8, 60, 60, 72, 261, 1160, 10440)
(2, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 9, 16, 87, 464, 2320, 10440, 20880)
(2, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 10, 15, 24, 72, 261, 1160, 10440)
(2, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 10, 31, 124, 620, 620, 1860)
(2, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 24, 40, 90, 261, 1160, 10440)
(3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 27, 80, 261, 1392, 6960, 28188, 281880, 563760)
(3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 27, 80, 261, 1392, 7830, 17400, 20880, 313200)
(3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 27, 80, 261, 1392, 8700, 10800, 87000, 1566000)
(3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 27, 80, 261, 1392, 9396, 9720, 563760, 563760)
(3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 27, 80, 261, 1440, 4640, 10440, 125280, 125280)
(3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 27, 80, 261, 1440, 4640, 13920, 15660, 125280)
(3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 27, 80, 261, 1450, 4640, 8352, 25056, 626400)
(3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 27, 80, 261, 1450, 5400, 6960, 11600, 313200)
(3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 27, 80, 261, 1458, 3888, 29160, 62640, 1691280)
(3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 27, 80, 261, 1566, 2784, 41760, 41760, 125280)
(3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 27, 80, 261, 1566, 3480, 6480, 6480, 187920)
(3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 27, 80, 261, 1740, 2320, 6960, 31320, 62640)
(3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 27, 80, 261, 2088, 2160, 4176, 5220, 62640)
(3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 27, 80, 261, 2088, 2320, 3132, 6960, 62640)
(3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 27, 80, 261, 2088, 2320, 3915, 4176, 62640)
(3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 27, 80, 270, 864, 2592, 9396, 41760, 375840)
(3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 27, 80, 270, 864, 3132, 4320, 13920, 125280)
(3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 27, 80, 270, 1044, 1392, 4176, 10440, 62640)
(3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 27, 80, 270, 1080, 1296, 4698, 20880, 187920)
(3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 27, 80, 270, 1080, 1566, 2160, 6960, 62640)
(3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 27, 80, 288, 576, 2610, 50112, 83520, 250560)
(3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 27, 80, 288, 576, 2880, 6264, 27840, 250560)
(3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 27, 80, 288, 580, 2349, 12960, 25056, 375840)
(3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 27, 80, 288, 580, 2700, 4640, 13920, 626400)
(3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 27, 80, 288, 600, 2349, 2592, 4320, 1879200)
(3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 27, 80, 288, 696, 960, 9280, 50112, 250560)
(3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 27, 80, 288, 783, 864, 2700, 4320, 626400)
(3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 27, 80, 288, 864, 928, 1740, 1740, 125280)
(3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 27, 80, 290, 580, 2160, 3480, 4176, 62640)
(3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 27, 80, 300, 600, 870, 11600, 62640, 313200)
(3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 27, 80, 320, 435, 2880, 4640, 50112, 250560)
(3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 27, 80, 320, 480, 960, 6264, 27840, 250560)
(3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 27, 80, 324, 432, 1740, 18792, 62640, 187920)
(3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 27, 80, 324, 480, 864, 9396, 41760, 375840)
(3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 27, 80, 348, 405, 1080, 12528, 187920, 187920)
(3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 27, 80, 348, 405, 1296, 2320, 3480, 187920)
(3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 27, 80, 348, 464, 696, 2160, 5220, 62640)
(3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 27, 80, 348, 464, 696, 2320, 3915, 62640)
(3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 27, 80, 360, 400, 900, 7830, 34800, 313200)
(3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 27, 80, 360, 435, 720, 2320, 3132, 62640)
(3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 27, 80, 360, 464, 870, 870, 2160, 62640)
(3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 27, 80, 360, 522, 720, 725, 62640, 313200)
(3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 27, 80, 432, 435, 720, 725, 1160, 313200)
(3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 27, 80, 435, 435, 464, 17400, 62640, 313200)
(3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 27, 80, 435, 435, 464, 18792, 37584, 187920)
(3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 27, 80, 435, 435, 464, 20880, 31320, 62640)
(3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 27, 81, 232, 1566, 4176, 12528, 37584, 37584)
(3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 27, 81, 232, 1566, 5220, 6264, 18792, 93960)
(3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 27, 81, 232, 1566, 6264, 6264, 9396, 18792)
(3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 27, 81, 232, 1566, 6480, 6960, 6960, 187920)
(3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 27, 81, 232, 1620, 3915, 6264, 31320, 93960)
(3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 27, 81, 232, 1800, 2900, 4698, 156600, 469800)
(3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 27, 81, 232, 1944, 2349, 6264, 28188, 56376)
(3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 27, 81, 232, 2088, 2349, 5220, 6264, 93960)
(3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 27, 81, 232, 2088, 2610, 3240, 26100, 469800)
(3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 27, 81, 240, 783, 4176, 20880, 93960, 187920)
