(1, 2, 2, 2, 3, 3, 7, 12, 66, 84, 308, 308, 308, 308, 308, 924)
(1, 2, 2, 2, 3, 3, 7, 20, 33, 33, 33, 33, 33, 60, 1540, 4620)
(1, 2, 2, 2, 3, 3, 8, 10, 22, 120, 264, 1320, 1320, 1320, 1320, 1320)
(1, 2, 2, 2, 3, 3, 8, 10, 22, 264, 264, 264, 264, 264, 264, 1320)
(1, 2, 2, 2, 3, 3, 8, 10, 24, 88, 132, 132, 132, 132, 132, 1320)
(1, 2, 2, 2, 3, 3, 8, 11, 22, 24, 264, 264, 264, 264, 264, 264)
(1, 2, 2, 2, 3, 3, 8, 11, 36, 36, 36, 36, 36, 264, 264, 792)
(1, 2, 2, 2, 3, 3, 8, 22, 22, 22, 22, 22, 24, 108, 2376, 2376)
(1, 2, 2, 2, 3, 3, 8, 22, 22, 22, 22, 22, 24, 132, 264, 264)
(1, 2, 2, 2, 3, 3, 10, 10, 22, 30, 33, 33, 33, 33, 33, 330)
(1, 2, 2, 2, 3, 3, 10, 11, 12, 20, 132, 660, 660, 660, 660, 660)
(1, 2, 2, 2, 3, 3, 11, 11, 11, 33, 33, 66, 66, 66, 66, 66)
(1, 2, 2, 2, 3, 3, 11, 12, 12, 14, 44, 924, 924, 924, 924, 924)
(1, 2, 2, 2, 3, 3, 11, 12, 20, 20, 20, 20, 20, 132, 330, 660)
(1, 2, 2, 2, 3, 3, 14, 14, 14, 14, 14, 22, 84, 132, 660, 4620)
(1, 2, 2, 2, 3, 3, 14, 14, 14, 14, 14, 22, 84, 132, 924, 924)
(1, 2, 2, 2, 3, 3, 14, 14, 14, 14, 14, 24, 44, 264, 1320, 9240)
(1, 2, 2, 2, 3, 3, 14, 14, 14, 14, 14, 24, 44, 264, 1848, 1848)
(1, 2, 2, 2, 3, 3, 15, 15, 15, 15, 15, 15, 52, 52, 52, 780)
(1, 2, 2, 2, 3, 3, 15, 15, 15, 15, 15, 20, 20, 44, 165, 660)
(1, 2, 2, 2, 3, 4, 4, 9, 33, 42, 132, 2772, 2772, 2772, 2772, 2772)
(1, 2, 2, 2, 3, 4, 4, 11, 15, 30, 132, 660, 660, 660, 660, 660)
(1, 2, 2, 2, 3, 4, 4, 11, 18, 20, 165, 1980, 1980, 1980, 1980, 1980)
(1, 2, 2, 2, 3, 4, 4, 11, 22, 33, 44, 44, 44, 44, 44, 132)
(1, 2, 2, 2, 3, 4, 4, 11, 30, 30, 30, 30, 30, 132, 330, 660)
(1, 2, 2, 2, 3, 4, 4, 11, 33, 33, 33, 33, 33, 33, 132, 132)
(1, 2, 2, 2, 3, 4, 4, 12, 13, 78, 78, 78, 78, 78, 78, 156)
(1, 2, 2, 2, 3, 4, 4, 12, 14, 33, 33, 924, 924, 924, 924, 924)
(1, 2, 2, 2, 3, 4, 4, 12, 22, 33, 33, 33, 33, 33, 66, 132)
(1, 2, 2, 2, 3, 4, 4, 20, 21, 21, 21, 21, 21, 198, 198, 13860)
(1, 2, 2, 2, 3, 4, 4, 22, 22, 22, 22, 22, 22, 33, 44, 132)
(1, 2, 2, 2, 3, 4, 5, 6, 11, 60, 132, 660, 660, 660, 660, 660)
(1, 2, 2, 2, 3, 4, 5, 6, 11, 132, 132, 132, 132, 132, 132, 660)
(1, 2, 2, 2, 3, 4, 5, 6, 12, 44, 66, 66, 66, 66, 66, 660)
(1, 2, 2, 2, 3, 4, 5, 12, 12, 12, 12, 12, 25, 132, 330, 3300)
(1, 2, 2, 2, 3, 4, 5, 12, 12, 12, 12, 12, 30, 44, 165, 660)
(1, 2, 2, 2, 3, 4, 5, 12, 12, 12, 12, 12, 33, 44, 66, 660)
(1, 2, 2, 2, 3, 4, 6, 11, 11, 11, 11, 11, 12, 54, 1188, 1188)
(1, 2, 2, 2, 3, 4, 6, 11, 11, 11, 11, 11, 12, 66, 132, 132)
(1, 2, 2, 2, 3, 4, 8, 8, 11, 11, 11, 11, 11, 22, 24, 264)
(1, 2, 2, 2, 3, 6, 7, 7, 7, 7, 7, 11, 42, 66, 462, 462)
(1, 2, 2, 2, 3, 6, 7, 7, 7, 7, 7, 12, 22, 132, 924, 924)
(1, 2, 2, 2, 4, 4, 7, 7, 7, 7, 7, 7, 20, 198, 198, 13860)
(1, 2, 2, 2, 4, 5, 6, 6, 6, 6, 6, 11, 54, 540, 1980, 5940)
(1, 2, 2, 2, 4, 5, 6, 6, 6, 6, 6, 11, 60, 132, 330, 660)
(1, 2, 2, 2, 4, 5, 6, 6, 6, 6, 6, 11, 66, 132, 132, 660)
(1, 2, 2, 2, 4, 5, 6, 6, 6, 6, 6, 12, 25, 132, 330, 3300)
(1, 2, 2, 2, 4, 5, 6, 6, 6, 6, 6, 12, 30, 44, 165, 660)
(1, 2, 2, 2, 4, 5, 6, 6, 6, 6, 6, 12, 33, 44, 66, 660)
(1, 2, 2, 2, 4, 6, 6, 6, 6, 6, 6, 7, 52, 156, 273, 1092)
(1, 2, 2, 2, 5, 5, 5, 5, 5, 5, 11, 25, 132, 132, 220, 3300)
(1, 2, 2, 2, 5, 5, 5, 5, 5, 5, 11, 27, 60, 108, 1980, 5940)
(1, 2, 2, 2, 5, 5, 5, 5, 5, 5, 11, 33, 44, 60, 220, 660)
(1, 2, 2, 2, 5, 5, 5, 5, 5, 5, 12, 20, 45, 132, 495, 1980)
(1, 2, 2, 2, 5, 5, 5, 5, 5, 5, 12, 25, 33, 44, 220, 3300)
(1, 2, 2, 2, 5, 5, 5, 5, 5, 5, 13, 26, 26, 30, 390, 390)
(1, 2, 2, 2, 5, 5, 5, 5, 5, 5, 15, 15, 52, 52, 52, 780)
(1, 2, 2, 2, 5, 5, 5, 5, 5, 5, 15, 20, 20, 44, 165, 660)
(1, 2, 2, 2, 5, 5, 5, 5, 5, 5, 15, 26, 26, 26, 30, 390)
(1, 2, 2, 2, 5, 5, 5, 5, 5, 6, 11, 12, 12, 132, 330, 660)
(1, 2, 2, 3, 3, 3, 4, 4, 5, 44, 66, 66, 66, 66, 66, 660)
(1, 2, 2, 3, 3, 3, 4, 4, 11, 11, 11, 11, 11, 54, 1188, 1188)
(1, 2, 2, 3, 3, 3, 4, 4, 11, 11, 11, 11, 11, 66, 132, 132)
(1, 2, 2, 3, 3, 3, 4, 7, 7, 7, 7, 7, 22, 132, 660, 4620)
(1, 2, 2, 3, 3, 3, 4, 7, 7, 7, 7, 7, 22, 132, 924, 924)
(1, 2, 2, 3, 3, 4, 5, 5, 5, 5, 5, 11, 12, 132, 330, 660)
(1, 2, 2, 3, 4, 4, 4, 4, 4, 4, 9, 26, 130, 585, 780, 2340)
(1, 2, 2, 3, 4, 4, 4, 4, 4, 4, 9, 26, 180, 195, 390, 2340)
(1, 2, 2, 3, 4, 4, 4, 4, 4, 4, 9, 27, 78, 378, 3276, 9828)
(1, 2, 2, 3, 4, 4, 4, 4, 4, 4, 9, 27, 78, 390, 1404, 7020)
(1, 2, 2, 3, 4, 4, 4, 4, 4, 4, 9, 27, 78, 468, 702, 1404)
(1, 2, 2, 3, 4, 4, 4, 4, 4, 4, 9, 27, 99, 132, 297, 1188)
(1, 2, 2, 3, 4, 4, 4, 4, 4, 4, 9, 28, 78, 117, 182, 3276)
(1, 2, 2, 3, 4, 4, 4, 4, 4, 4, 9, 30, 52, 130, 585, 2340)
(1, 2, 2, 3, 4, 4, 4, 4, 4, 4, 9, 30, 65, 78, 180, 2340)
(1, 2, 2, 3, 4, 4, 4, 4, 4, 4, 9, 33, 44, 110, 198, 1980)
(1, 2, 2, 3, 4, 4, 4, 4, 4, 4, 11, 15, 30, 132, 330, 660)
(1, 2, 2, 3, 4, 4, 4, 4, 4, 4, 11, 15, 44, 55, 55, 660)
(1, 2, 2, 3, 4, 4, 4, 4, 4, 4, 11, 18, 20, 165, 990, 1980)
(1, 2, 2, 3, 4, 4, 4, 4, 4, 4, 11, 22, 22, 33, 44, 132)
(1, 2, 2, 3, 4, 4, 4, 4, 4, 4, 12, 13, 39, 78, 78, 156)
(1, 2, 2, 3, 4, 4, 4, 4, 4, 4, 13, 13, 26, 42, 364, 1092)
(1, 2, 2, 3, 4, 4, 4, 4, 4, 4, 13, 13, 26, 52, 78, 156)
(1, 2, 2, 3, 4, 4, 4, 4, 4, 4, 13, 13, 28, 39, 91, 1092)
(1, 2, 2, 3, 4, 4, 4, 4, 4, 4, 15, 15, 15, 44, 165, 660)
(1, 2, 2, 3, 4, 4, 4, 4, 4, 5, 6, 11, 54, 540, 1980, 5940)
(1, 2, 2, 3, 4, 4, 4, 4, 4, 5, 6, 11, 60, 132, 330, 660)
(1, 2, 2, 3, 4, 4, 4, 4, 4, 5, 6, 11, 66, 132, 132, 660)
(1, 2, 2, 3, 4, 4, 4, 4, 4, 5, 6, 12, 25, 132, 330, 3300)
(1, 2, 2, 3, 4, 4, 4, 4, 4, 5, 6, 12, 30, 44, 165, 660)
(1, 2, 2, 3, 4, 4, 4, 4, 4, 5, 6, 12, 33, 44, 66, 660)
(1, 2, 2, 4, 4, 4, 4, 4, 4, 5, 5, 5, 15, 44, 165, 660)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 49, 343, 2548, 7644, 13377, 53508)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 49, 364, 980, 3822, 7098, 496860)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 49, 364, 1050, 2548, 3822, 191100)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 49, 378, 1092, 1092, 34398, 68796)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 49, 390, 980, 980, 7098, 496860)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 49, 390, 980, 1050, 2548, 191100)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 49, 392, 728, 1911, 10920, 76440)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 49, 392, 728, 1911, 15288, 15288)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 49, 392, 728, 2184, 3822, 15288)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 49, 405, 637, 2940, 79380, 1031940)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 49, 420, 630, 1638, 2940, 114660)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 49, 420, 637, 1365, 12740, 38220)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 49, 468, 637, 819, 2548, 22932)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 49, 490, 546, 980, 2940, 38220)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 49, 588, 637, 637, 1092, 7644)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 50, 200, 2457, 19656, 23400, 491400)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 50, 200, 2600, 6825, 39000, 273000)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 50, 200, 2600, 6825, 54600, 54600)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 50, 200, 2600, 7800, 13650, 54600)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 50, 200, 2808, 4914, 23400, 491400)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 50, 260, 325, 1050, 19500, 136500)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 50, 260, 325, 1050, 27300, 27300)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 50, 260, 325, 1092, 3750, 682500)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 50, 260, 364, 750, 975, 136500)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 50, 273, 300, 1300, 4550, 27300)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 52, 135, 1470, 8190, 68796, 343980)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 52, 135, 1521, 4732, 31941, 638820)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 52, 135, 1575, 4212, 7371, 737100)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 52, 135, 1638, 3276, 9126, 638820)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 52, 135, 1755, 3276, 4095, 49140)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 52, 135, 1820, 2730, 4914, 49140)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 52, 135, 1890, 2340, 8190, 49140)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 52, 140, 520, 1560, 2184, 10920)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 52, 140, 567, 910, 10530, 147420)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 52, 140, 585, 910, 2250, 409500)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 52, 140, 637, 735, 9555, 38220)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 52, 140, 650, 975, 1050, 27300)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 52, 147, 350, 1050, 63700, 191100)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 52, 147, 364, 819, 5733, 22932)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 52, 147, 364, 1050, 1274, 191100)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 52, 150, 325, 910, 2100, 27300)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 52, 156, 270, 1365, 24570, 49140)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 52, 156, 270, 1638, 2457, 49140)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 52, 156, 273, 1134, 4050, 737100)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 52, 156, 273, 1170, 3042, 212940)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 52, 156, 273, 1638, 1638, 3276)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 52, 156, 280, 840, 3640, 10920)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 52, 156, 312, 504, 4680, 32760)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 52, 156, 312, 504, 6552, 6552)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 52, 156, 312, 728, 728, 2184)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 52, 162, 252, 819, 14742, 29484)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 52, 168, 252, 504, 2184, 6552)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 52, 168, 260, 520, 840, 10920)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 52, 168, 312, 364, 728, 2184)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 52, 175, 210, 7350, 63700, 191100)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 52, 175, 210, 8190, 16380, 81900)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 52, 175, 210, 9100, 13650, 27300)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 52, 175, 252, 390, 1638, 81900)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 52, 180, 312, 312, 504, 32760)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 52, 182, 210, 637, 7644, 38220)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 52, 182, 273, 294, 2548, 7644)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 52, 182, 273, 364, 546, 1092)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 52, 189, 273, 273, 1404, 9828)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 52, 196, 273, 273, 637, 7644)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 52, 208, 208, 336, 2184, 4368)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 52, 208, 224, 288, 2016, 26208)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 54, 117, 468, 468, 4914, 9828)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 54, 140, 180, 2106, 2835, 147420)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 56, 98, 728, 1911, 10920, 76440)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 56, 98, 728, 1911, 15288, 15288)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 56, 98, 728, 2184, 3822, 15288)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 56, 104, 270, 2925, 19656, 491400)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 56, 104, 273, 1638, 4680, 32760)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 56, 104, 273, 1638, 6552, 6552)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 56, 104, 280, 1092, 2028, 141960)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 56, 104, 280, 1365, 1365, 10920)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 56, 104, 300, 728, 1092, 54600)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 56, 104, 315, 520, 4095, 32760)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 56, 108, 312, 312, 9828, 19656)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 56, 112, 208, 546, 3120, 21840)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 56, 112, 208, 546, 4368, 4368)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 56, 112, 208, 624, 1092, 4368)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 56, 117, 182, 728, 936, 6552)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 56, 120, 180, 468, 840, 32760)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 56, 120, 182, 390, 3640, 10920)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 56, 140, 156, 280, 840, 10920)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 56, 168, 182, 182, 312, 2184)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 60, 84, 455, 1134, 4050, 737100)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 60, 84, 455, 1170, 3042, 212940)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 60, 84, 520, 728, 3640, 10920)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 60, 84, 546, 735, 1470, 38220)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 60, 84, 546, 750, 1365, 136500)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 60, 84, 630, 702, 945, 49140)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 60, 84, 728, 728, 728, 10920)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 60, 90, 234, 455, 1092, 16380)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 60, 90, 252, 455, 546, 16380)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 60, 91, 195, 1755, 9828, 49140)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 60, 104, 140, 520, 2184, 10920)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 60, 105, 150, 390, 420, 27300)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 60, 105, 210, 234, 252, 16380)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 60, 117, 130, 260, 1638, 16380)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 60, 120, 120, 468, 504, 32760)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 60, 120, 156, 168, 840, 10920)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 60, 156, 168, 168, 168, 10920)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 63, 78, 338, 3276, 14196, 42588)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 63, 78, 364, 882, 7644, 22932)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 63, 78, 364, 910, 3276, 16380)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 63, 78, 364, 1092, 1638, 3276)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 63, 78, 378, 756, 3276, 9828)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 63, 78, 390, 780, 1260, 16380)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 63, 78, 468, 546, 1092, 3276)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 63, 84, 182, 882, 7644, 22932)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 63, 84, 182, 910, 3276, 16380)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 63, 84, 182, 1092, 1638, 3276)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 63, 84, 273, 273, 468, 3276)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 63, 90, 180, 234, 1260, 16380)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 63, 90, 234, 252, 252, 16380)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 63, 100, 117, 2457, 49140, 245700)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 63, 104, 112, 1008, 4368, 13104)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 63, 126, 130, 140, 5460, 16380)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 65, 75, 325, 900, 16380, 81900)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 65, 78, 234, 420, 2340, 16380)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 65, 78, 260, 364, 750, 136500)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 65, 84, 182, 260, 750, 136500)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 65, 90, 130, 420, 2340, 16380)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 65, 90, 156, 234, 420, 16380)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 65, 91, 156, 195, 1820, 5460)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 65, 96, 112, 2080, 6240, 43680)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 65, 104, 104, 546, 2184, 10920)
(1, 2, 3, 3, 3, 3, 3, 3, 4, 7, 65, 104, 130, 168, 840, 10920)
