(1, 2, 2, 2, 3, 3, 9, 10, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 69, 207, 2070)
(1, 2, 2, 2, 3, 3, 12, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 161, 1380, 1932, 9660)
(1, 2, 2, 2, 3, 3, 12, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 161, 1932, 1932, 1932)
(1, 2, 2, 2, 3, 3, 12, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 168, 504, 8280, 57960)
(1, 2, 2, 2, 3, 3, 12, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 168, 504, 11592, 11592)
(1, 2, 2, 2, 3, 3, 12, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 168, 552, 1288, 3864)
(1, 2, 2, 2, 3, 3, 12, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 180, 345, 4140, 4140)
(1, 2, 2, 2, 3, 3, 12, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 184, 552, 552, 552)
(1, 2, 2, 2, 3, 3, 12, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 207, 252, 1932, 5796)
(1, 2, 2, 2, 3, 3, 12, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 207, 276, 828, 828)
(1, 2, 2, 2, 3, 3, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 63, 207, 690, 1610, 28980)
(1, 2, 2, 2, 3, 3, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 75, 138, 150, 575, 6900)
(1, 2, 2, 2, 3, 4, 6, 6, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 276, 276, 276)
(1, 2, 2, 2, 3, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 23, 42, 42, 138, 322, 2898)
(1, 2, 2, 2, 4, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 9, 23, 30, 60, 4140, 8280)
(1, 2, 2, 2, 5, 6, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 10, 69, 92, 230, 2760)
(1, 2, 2, 2, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 18, 23, 126, 138, 322, 2898)
(1, 2, 2, 2, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 9, 9, 35, 644, 3220, 9660, 28980)
(1, 2, 2, 2, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 10, 12, 12, 25, 230, 644, 48300)
(1, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 8, 16, 48, 230, 345, 368, 5520)
(1, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 8, 23, 24, 40, 90, 4140, 8280)
(1, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 9, 12, 46, 92, 92, 1035, 4140)
(1, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 9, 15, 18, 92, 460, 1380, 4140)
(1, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 6, 16, 46, 144, 240, 8280, 16560)
(1, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 6, 20, 23, 138, 828, 4140, 4140)
(1, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 6, 20, 23, 138, 1380, 1380, 1380)
(1, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 6, 23, 24, 40, 72, 4140, 8280)
(1, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 8, 8, 40, 69, 92, 230, 2760)
(1, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 8, 9, 23, 24, 40, 4140, 8280)
(1, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 8, 8, 8, 10, 18, 161, 28980, 57960)
(1, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 8, 15, 23, 46, 184, 184, 345, 2760)
(1, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 8, 15, 24, 40, 138, 345, 345, 2760)
(1, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 8, 18, 23, 23, 360, 3105, 4968, 24840)
(1, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 9, 10, 81, 1035, 1035, 6210, 9315, 37260)
(1, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 9, 10, 90, 184, 1035, 1656, 8280, 8280)
(1, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 9, 10, 90, 200, 414, 8280, 8280, 41400)
(1, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 9, 10, 90, 230, 414, 414, 2070, 4140)
(1, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 9, 10, 92, 184, 552, 552, 4140, 8280)
(1, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 9, 10, 92, 276, 276, 345, 828, 4140)
(1, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 9, 10, 92, 288, 288, 288, 16560, 33120)
(1, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 9, 10, 100, 180, 207, 4140, 4140, 20700)
(1, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 9, 10, 100, 207, 276, 276, 460, 20700)
(1, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 9, 10, 115, 115, 575, 5175, 5750, 103500)
(1, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 9, 10, 115, 115, 600, 1800, 13800, 41400)
(1, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 9, 10, 115, 115, 690, 1150, 2070, 20700)
(1, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 9, 10, 115, 120, 345, 1080, 24840, 24840)
(1, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 9, 10, 115, 138, 216, 648, 648, 74520)
(1, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 9, 10, 120, 120, 345, 414, 920, 8280)
(1, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 9, 10, 138, 144, 144, 432, 24840, 49680)
(1, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 9, 12, 18, 100, 207, 4140, 4140, 20700)
(1, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 9, 12, 20, 46, 92, 92, 1035, 4140)
(1, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 9, 12, 23, 40, 40, 120, 4140, 8280)
(1, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 9, 15, 23, 23, 24, 72, 2760, 8280)
(1, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 10, 10, 23, 46, 115, 138, 345, 1380)
(1, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 10, 10, 25, 45, 50, 414, 1725, 20700)
(1, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 10, 12, 23, 24, 24, 72, 4140, 8280)
(1, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 12, 12, 12, 25, 138, 300, 575, 6900)
(1, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 12, 14, 14, 14, 92, 92, 276, 9660)
(1, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 6, 15, 23, 46, 115, 138, 345, 1380)
(1, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 6, 15, 25, 45, 50, 414, 1725, 20700)
(1, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 6, 16, 20, 46, 144, 240, 8280, 16560)
(1, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 6, 16, 23, 46, 48, 72, 144, 3312)
(1, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 6, 18, 23, 23, 115, 1035, 1150, 20700)
(1, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 6, 18, 23, 23, 120, 360, 2760, 8280)
(1, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 6, 18, 23, 23, 138, 230, 414, 4140)
(1, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 6, 18, 23, 24, 69, 216, 4968, 4968)
(1, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 6, 20, 20, 23, 138, 828, 4140, 4140)
(1, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 6, 20, 20, 23, 138, 1380, 1380, 1380)
(1, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 6, 20, 23, 24, 40, 72, 4140, 8280)
(1, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 6, 23, 23, 27, 27, 69, 69, 2484)
(1, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 6, 23, 24, 24, 27, 69, 4968, 4968)
(1, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 8, 8, 18, 54, 184, 276, 2484, 4968)
(1, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 8, 8, 18, 69, 81, 207, 14904, 14904)
(1, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 8, 8, 20, 40, 69, 92, 230, 2760)
(1, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 8, 8, 23, 27, 69, 3726, 14904, 14904)
(1, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 8, 8, 23, 30, 60, 72, 4140, 8280)
(1, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 8, 9, 16, 23, 46, 48, 144, 3312)
(1, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 9, 9, 10, 184, 920, 3105, 4968, 24840)
(1, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 9, 9, 10, 184, 1035, 1656, 8280, 8280)
(1, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 9, 9, 10, 184, 1080, 1656, 3105, 24840)
(1, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 9, 9, 10, 200, 414, 8280, 8280, 41400)
(1, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 9, 9, 10, 207, 414, 1035, 1150, 20700)
(1, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 9, 9, 10, 225, 414, 450, 1725, 20700)
(1, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 9, 9, 10, 230, 414, 414, 2070, 4140)
(1, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 7, 7, 7, 36, 46, 252, 276, 644, 5796)
(1, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 8, 8, 8, 9, 23, 30, 60, 4140, 8280)
(1, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 8, 8, 9, 10, 12, 23, 120, 4140, 8280)
(1, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 8, 10, 23, 72, 120, 4140, 8280)
(1, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 10, 75, 138, 150, 575, 6900)
(1, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 27, 92, 138, 1242, 2484)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 7, 12, 49, 483, 483, 3381, 13524, 13524, 13524)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 7, 12, 50, 210, 690, 2760, 2760, 2760, 96600)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 7, 12, 56, 105, 276, 1104, 1104, 1104, 38640)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 7, 12, 56, 138, 138, 966, 3864, 3864, 3864)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 7, 12, 64, 92, 128, 736, 61824, 61824, 61824)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 7, 12, 69, 69, 483, 1127, 13524, 13524, 13524)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 7, 12, 69, 69, 483, 1288, 3864, 3864, 3864)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 7, 12, 69, 69, 805, 920, 920, 920, 19320)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 7, 16, 23, 32, 42, 184, 15456, 15456, 15456)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 7, 23, 24, 24, 24, 63, 276, 414, 11592)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 10, 23, 69, 184, 230, 552, 1380, 2760)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 10, 23, 69, 184, 276, 345, 920, 2760)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 10, 23, 72, 120, 3726, 33534, 335340, 670680)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 10, 23, 72, 120, 4140, 9315, 18630, 74520)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 10, 23, 72, 120, 4140, 12420, 12420, 24840)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 10, 23, 72, 120, 4761, 6348, 15870, 190440)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 10, 23, 72, 120, 5520, 5520, 16560, 16560)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 10, 23, 72, 120, 6210, 6210, 6900, 124200)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 10, 23, 72, 138, 270, 552, 12420, 24840)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 10, 23, 72, 180, 180, 360, 4140, 8280)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 10, 23, 72, 180, 200, 276, 1380, 41400)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 10, 23, 75, 115, 368, 1104, 1104, 27600)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 10, 23, 75, 138, 240, 368, 368, 27600)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 10, 23, 80, 115, 240, 276, 5520, 5520)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 10, 23, 80, 138, 138, 1104, 1840, 5520)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 10, 23, 80, 138, 230, 240, 240, 5520)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 10, 23, 90, 90, 276, 920, 920, 8280)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 10, 23, 90, 90, 360, 360, 4140, 8280)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 10, 23, 90, 120, 120, 3726, 37260, 74520)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 10, 23, 92, 120, 120, 460, 1380, 2760)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 10, 23, 92, 120, 138, 230, 552, 2760)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 10, 24, 50, 250, 1380, 3000, 5750, 69000)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 10, 24, 50, 270, 600, 2484, 10350, 124200)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 10, 24, 50, 345, 360, 1350, 62100, 124200)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 10, 24, 50, 345, 460, 600, 1150, 13800)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 10, 24, 54, 120, 621, 828, 2070, 24840)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 10, 24, 54, 138, 230, 828, 1080, 24840)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 10, 24, 54, 138, 270, 460, 600, 124200)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 10, 24, 60, 90, 345, 414, 920, 8280)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 10, 24, 60, 92, 230, 828, 1656, 8280)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 10, 24, 60, 92, 230, 920, 1380, 2760)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 10, 24, 60, 100, 200, 276, 1150, 13800)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 10, 24, 60, 115, 135, 345, 24840, 24840)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 10, 24, 60, 120, 138, 345, 345, 2760)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 10, 24, 69, 72, 270, 11178, 111780, 223560)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 10, 24, 69, 72, 276, 1380, 4140, 8280)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 10, 24, 69, 72, 368, 400, 3312, 82800)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 10, 24, 69, 90, 120, 270, 12420, 24840)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 10, 24, 72, 72, 184, 920, 2760, 8280)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 10, 24, 72, 75, 150, 828, 3450, 41400)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 10, 25, 45, 138, 460, 1080, 1080, 124200)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 10, 25, 46, 120, 360, 575, 20700, 41400)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 10, 25, 48, 92, 1380, 3600, 82800, 82800)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 10, 25, 50, 100, 138, 2760, 2760, 13800)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 10, 25, 50, 115, 120, 360, 20700, 41400)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 10, 25, 50, 120, 120, 276, 1150, 13800)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 10, 27, 36, 345, 1035, 3240, 74520, 74520)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 10, 27, 36, 345, 1242, 1656, 8280, 24840)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 10, 27, 36, 360, 920, 1380, 12420, 24840)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 10, 27, 36, 360, 1035, 1242, 2760, 24840)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 10, 27, 36, 368, 720, 3312, 6210, 49680)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 10, 27, 36, 405, 552, 4968, 9315, 74520)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 10, 27, 45, 69, 120, 360, 12420, 24840)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 10, 30, 36, 69, 184, 184, 1035, 8280)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 10, 30, 40, 50, 276, 600, 1150, 13800)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 10, 30, 40, 69, 72, 270, 12420, 24840)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 10, 30, 40, 69, 92, 120, 230, 2760)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 10, 30, 46, 46, 144, 144, 5520, 16560)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 10, 32, 32, 92, 120, 288, 16560, 33120)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 10, 36, 46, 46, 48, 720, 5520, 16560)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 12, 14, 105, 276, 1104, 1104, 1104, 38640)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 12, 14, 138, 138, 966, 3864, 3864, 3864)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 12, 15, 40, 90, 345, 414, 920, 8280)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 12, 15, 40, 92, 230, 828, 1656, 8280)
(2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 12, 15, 40, 92, 230, 920, 1380, 2760)
